Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,3,30,0,0,0,10.5,20,1012,69,216,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,4,30,0,0,0,10.5,20,1012,69,211,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,5,30,278,44,77,10.5,20,1012,69,202,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,6,30,588,76,258,10.5,20,1012,69,192,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,7,30,745,93,461,10.600000000000000,20,1013,69,188,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,8,30,834,102,655,10.9,20,1013,69,192,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,9,30,887,107,819,11,20,1013,69,205,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,10,30,913,113,938,10.9,20,1013,69,219,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,11,30,924,118,1005,10.9,20,1012,69,229,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,12,30,923,119,1012,10.9,20,1012,69,235,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,13,30,909,120,961,10.9,20,1012,69,236,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,14,30,880,118,854,10.9,20,1012,69,237,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,15,30,835,112,702,11.100000000000000,20,1012,69,237,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,16,30,763,103,520,11.200000000000000,20,1013,69,234,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,17,30,633,87,318,11.100000000000000,20,1013,69,232,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,18,30,373,60,125,10.8,20,1013,69,234,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,19,30,11,5,5,10.600000000000000,20,1014,69,237,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,20,30,0,0,0,10.200000000000000,20,1014,69,237,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,21,30,0,0,0,9.9,20,1015,69,236,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,22,30,0,0,0,9.9,20,1015,69,233,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,16,23,30,0,0,0,9.9,20,1015,69,229,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,0,30,0,0,0,10.100000000000000,20,1015,69,224,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,1,30,0,0,0,10.4,20,1015,69,219,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,2,30,0,0,0,10.600000000000000,20,1016,69,214,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,3,30,0,0,0,10.700000000000000,20,1016,69,206,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,4,30,0,0,0,10.8,20,1016,69,198,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,5,30,208,46,71,10.9,20,1017,69,195,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,6,30,513,89,247,10.700000000000000,20,1017,69,195,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,7,30,675,112,445,10.700000000000000,20,1018,69,192,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,8,30,766,127,634,10.700000000000000,20,1018,69,195,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,9,30,825,134,796,10.8,20,1019,69,205,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,10,30,863,136,916,11,20,1019,69,225,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,11,30,882,136,983,11.3,20,1019,69,249,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,12,30,892,132,995,11.4,20,1019,69,265,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,13,30,886,127,947,11.600000000000000,20,1018,69,273,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,14,30,865,121,845,11.700000000000000,20,1018,69,275,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,15,30,823,113,695,11.700000000000000,20,1018,69,276,2.12,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,16,30,757,98,512,11.700000000000000,20,1018,69,271,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,17,30,640,80,314,11.700000000000000,20,1019,69,265,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,18,30,407,52,124,11.8,20,1020,69,259,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,19,30,22,5,5,12.100000000000000,20,1020,69,254,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,20,30,0,0,0,12.3,20,1021,69,254,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,21,30,0,0,0,12.200000000000000,20,1021,69,257,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,22,30,0,0,0,12.200000000000000,20,1021,69,260,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,17,23,30,0,0,0,12.100000000000000,20,1021,69,258,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,0,30,0,0,0,12,20,1021,69,252,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,1,30,0,0,0,12,20,1021,69,243,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,2,30,0,0,0,12,20,1021,69,236,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,3,30,0,0,0,11.9,20,1021,69,233,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,4,30,0,0,0,11.9,20,1022,69,232,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,5,30,287,41,75,11.9,20,1022,69,234,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,6,30,570,75,251,12.200000000000000,20,1023,69,239,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,7,30,710,99,449,12.8,20,1023,69,250,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,8,30,796,112,639,13.4,20,1023,69,265,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,9,30,841,123,797,13.4,20,1023,69,275,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,10,30,864,134,914,13.3,20,1022,69,280,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,11,30,881,136,982,13.100000000000000,20,1022,69,280,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,12,30,895,129,995,12.8,20,1022,69,278,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,13,30,898,120,951,12.3,20,1022,69,277,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,14,30,878,114,849,11.700000000000000,20,1022,69,277,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,15,30,838,105,699,11.4,20,1022,69,278,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,16,30,777,91,517,11.4,20,1022,69,279,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,17,30,662,76,318,11.700000000000000,20,1022,69,279,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,18,30,434,49,126,12,20,1022,69,273,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,19,30,26,5,5,12.3,20,1022,69,264,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,20,30,0,0,0,12.3,20,1023,69,255,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,21,30,0,0,0,12.100000000000000,20,1023,69,249,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,22,30,0,0,0,11.9,20,1022,69,246,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,18,23,30,0,0,0,11.700000000000000,20,1022,69,244,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,0,30,0,0,0,11.5,20,1022,69,244,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,1,30,0,0,0,11.5,20,1021,69,244,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,2,30,0,0,0,11.600000000000000,20,1021,69,244,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,3,30,0,0,0,11.700000000000000,20,1021,69,243,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,4,30,0,0,0,11.8,20,1022,69,240,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,5,30,336,37,77,11.9,20,1022,69,239,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,6,30,619,66,256,12.4,20,1022,69,241,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,7,30,761,82,457,12.4,20,1022,69,244,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,8,30,845,91,650,11.9,20,1022,69,250,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,9,30,894,98,814,11.200000000000000,20,1022,69,259,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,10,30,921,101,933,10.200000000000000,20,1022,69,268,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,11,30,936,104,1002,8.9,20,1022,69,273,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,12,30,932,109,1011,7.9,20,1022,69,274,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,13,30,914,113,959,7.7,20,1021,69,276,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,14,30,891,109,855,8.3,20,1021,69,277,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,15,30,850,101,704,9,20,1021,69,277,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,16,30,784,90,520,9.4,20,1021,69,277,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,17,30,669,74,320,9.700000000000000,20,1021,69,274,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,18,30,447,50,129,9.9,20,1021,69,267,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,19,30,29,5,5,10,20,1022,69,258,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,20,30,0,0,0,10.100000000000000,20,1022,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,21,30,0,0,0,10.200000000000000,20,1022,69,247,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,22,30,0,0,0,10.3,20,1022,69,247,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,19,23,30,0,0,0,10.4,20,1022,69,249,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,0,30,0,0,0,10.5,20,1022,69,250,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,1,30,0,0,0,10.5,20,1021,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,2,30,0,0,0,10.5,20,1021,69,252,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,3,30,0,0,0,10.4,20,1021,69,252,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,4,30,0,0,0,10.3,20,1021,69,253,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,5,30,379,36,81,10.3,20,1021,69,257,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,6,30,669,61,266,10.5,20,1022,69,261,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,7,30,804,75,471,10.5,20,1022,69,264,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,8,30,883,85,668,9.600000000000000,20,1022,69,267,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,9,30,912,100,830,8.700000000000000,20,1022,69,269,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,10,30,921,117,948,8.200000000000000,20,1022,69,270,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,11,30,939,116,1017,7.7,20,1022,69,271,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,12,30,944,114,1028,7,20,1022,69,273,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,13,30,937,111,979,7.300000000000000,20,1022,69,274,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,14,30,918,104,874,7.7,20,1021,69,274,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,15,30,881,97,722,8.3,20,1021,69,274,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,16,30,820,85,535,8.9,20,1021,69,272,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,17,30,712,69,331,9.5,20,1021,69,268,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,18,30,495,47,135,9.8,20,1021,69,262,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,19,30,39,6,6,10.100000000000000,20,1021,69,254,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,20,30,0,0,0,10.5,20,1021,69,249,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,21,30,0,0,0,10.600000000000000,20,1021,69,249,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,22,30,0,0,0,10.5,20,1021,69,250,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,20,23,30,0,0,0,10.5,20,1021,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,0,30,0,0,0,10.5,20,1021,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,1,30,0,0,0,10.600000000000000,20,1021,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,2,30,0,0,0,10.600000000000000,20,1021,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,3,30,0,0,0,10.600000000000000,20,1021,69,251,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,4,30,0,0,0,10.600000000000000,20,1021,69,254,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,5,30,386,36,81,10.600000000000000,20,1021,69,259,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,6,30,675,61,268,10.700000000000000,20,1022,69,261,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,7,30,809,77,475,10.4,20,1022,69,262,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,8,30,880,87,668,9.9,20,1022,69,264,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,9,30,925,95,835,9.4,20,1022,69,266,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,10,30,954,97,958,8.8,20,1022,69,268,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,11,30,968,98,1027,7.9,20,1022,69,269,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,12,30,963,106,1038,7.6000000000000000,20,1022,69,270,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,13,30,942,112,985,7.5,20,1021,69,273,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,14,30,923,106,880,7.2,20,1021,69,276,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,15,30,887,96,726,7.2,20,1021,69,278,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,16,30,830,86,542,7.2,20,1020,69,277,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,17,30,717,71,335,7.2,20,1020,69,274,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,18,30,495,48,137,8.200000000000000,20,1020,69,264,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,19,30,35,6,6,10.100000000000000,20,1020,69,249,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,20,30,0,0,0,10.9,20,1020,69,236,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,21,30,0,0,0,11.100000000000000,20,1020,69,233,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,22,30,0,0,0,11.200000000000000,20,1020,69,236,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,21,23,30,0,0,0,11.5,20,1020,69,239,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,0,30,0,0,0,11.700000000000000,20,1019,69,240,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,1,30,0,0,0,11.8,20,1019,69,240,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,2,30,0,0,0,11.700000000000000,20,1019,69,240,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,3,30,0,0,0,11.5,20,1019,69,239,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,4,30,0,0,0,11.9,20,1019,69,235,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,5,30,345,38,78,11.9,20,1020,69,229,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,6,30,644,67,264,12.200000000000000,20,1020,69,226,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,7,30,785,86,471,12.600000000000000,20,1020,69,239,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,8,30,864,97,667,12.4,20,1020,69,264,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,9,30,908,108,834,12.100000000000000,20,1020,69,286,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,10,30,930,116,955,10.9,20,1019,69,302,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,11,30,943,117,1022,8.1,20,1018,69,307,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,12,30,943,119,1032,6.300000000000000,20,1018,69,302,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,13,30,930,119,981,6.2,20,1017,69,297,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,14,30,906,115,875,6.5,20,1017,69,295,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,15,30,861,107,719,6.7,20,1017,69,294,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,16,30,794,95,532,6.800000000000000,20,1016,69,291,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,17,30,679,78,329,7.300000000000000,20,1016,69,284,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,18,30,448,53,133,8.6,20,1017,69,270,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,19,30,26,5,5,10.9,20,1017,69,253,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,20,30,0,0,0,11,20,1017,69,242,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,21,30,0,0,0,10.8,20,1016,69,238,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,22,30,0,0,0,10.9,20,1016,69,236,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,22,23,30,0,0,0,11.100000000000000,20,1015,69,234,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,0,30,0,0,0,11.200000000000000,20,1015,69,231,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,1,30,0,0,0,11.3,20,1015,69,230,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,2,30,0,0,0,11.4,20,1015,69,233,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,3,30,0,0,0,11.5,20,1015,69,242,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,4,30,0,0,0,11.5,20,1015,69,254,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,5,30,329,37,75,11.4,20,1016,69,262,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,6,30,637,64,258,11.4,20,1016,69,270,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,7,30,785,78,463,11.600000000000000,20,1016,69,295,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,8,30,866,87,658,11.3,20,1016,69,319,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,9,30,913,94,824,11.100000000000000,20,1015,69,324,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,10,30,939,99,946,10.600000000000000,20,1015,69,323,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,11,30,950,103,1014,8.6,20,1014,69,318,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,12,30,950,106,1025,7.4,20,1014,69,309,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,13,30,938,106,975,7,20,1014,69,302,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,14,30,918,101,872,6.800000000000000,20,1013,69,297,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,15,30,879,95,720,6.6000000000000000,20,1013,69,295,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,16,30,819,85,536,6.6000000000000000,20,1013,69,285,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,17,30,707,71,332,7.2,20,1013,69,271,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,18,30,484,48,135,9,20,1013,69,249,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,19,30,36,5,5,11.200000000000000,20,1014,69,228,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,20,30,0,0,0,11.700000000000000,20,1014,69,213,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,21,30,0,0,0,11.700000000000000,20,1014,69,207,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,6,23,22,30,0,0,0,11.5,20,1014,69,207,2.12,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
