Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,143195,-,-,-,37.37,-122.02,-8,33,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (295-385nm)
2018,3,10,4,30,10.3,0,0,0,6,10.3,0,0,0,0,100,113.79,0.13,1019,2.1,231,0.9,0.0000,0.0000
2018,3,10,5,30,10.5,0,0,0,6,10.200000000000001,0,0,0,0,98.17,102.01,0.13,1019,2.2,224,0.9,0.0000,0.0000
2018,3,10,6,30,11.100000000000001,10,66,10,6,10.200000000000001,2,0,57,2,94.41,89.59,0.13,1018,2.4000000000000004,205,0.8,0.0000,0.0000
2018,3,10,7,30,12.100000000000001,50,543,161,6,10.4,20,0,100,20,89.11,78.25,0.13,1018,2.4000000000000004,182,0.5,0.9561,0.7304
2018,3,10,8,30,12.8,67,750,360,6,10.8,13,0,0,13,87.64,67.04,0.13,1019,2.5,155,0.5,0.6825,0.5303
2018,3,10,9,30,13.5,76,849,541,6,10.9,22,0,0,22,84.05,56.800000000000004,0.13,1019,2.6,134,0.6000000000000001,1.2342,0.9655
2018,3,10,10,30,14.5,81,901,680,6,10.700000000000001,82,0,0,82,77.77,48.31,0.13,1019,2.6,130,0.5,4.7655,3.7388
2018,3,10,11,30,15.4,83,923,761,6,10.3,142,4,0,145,71.84,42.74,0.13,1019,2.7,91,0.30000000000000004,8.5692,6.7312
2018,3,10,12,30,15.700000000000001,86,926,781,6,10.100000000000001,138,0,0,138,69.14,41.32,0.13,1019,2.7,49,0.5,8.1853,6.4312
2018,3,10,13,30,15.600000000000001,84,914,736,9,10.3,138,0,0,138,70.57000000000001,44.46,0.13,1019,2.7,49,0.7000000000000001,8.1170,6.3738
2018,3,10,14,30,15.200000000000001,79,884,631,6,10.5,146,0,0,146,73.54,51.32,0.13,1018,2.7,51,0.7000000000000001,8.3924,6.5787
2018,3,10,15,30,15,71,822,475,6,10.8,141,1,0,141,76.10000000000001,60.59,0.13,1018,2.7,50,0.7000000000000001,7.7463,6.0480
2018,3,10,16,30,14,57,707,284,6,11.4,100,9,0,103,84.24,71.28,0.13,1019,2.7,114,0.4,5.2119,4.0293
2018,3,10,17,30,13.100000000000001,35,444,91,7,10.700000000000001,17,0,100,17,85.64,82.69,0.13,1019,2.6,160,0.6000000000000001,0.0000,0.0000
2018,3,10,18,30,12.3,0,0,0,7,10.4,0,0,0,0,88.14,94.65,0.13,1019,2.5,162,0.8,0.0000,0.0000
2018,3,10,19,30,12,0,0,0,3,10.200000000000001,0,0,0,0,88.68,106.53,0.13,1020,2.5,163,0.8,0.0000,0.0000
2018,3,10,20,30,12,0,0,0,0,10.100000000000001,0,0,0,0,88.13,118.12,0.13,1020,2.4000000000000004,182,0.7000000000000001,0.0000,0.0000
2018,3,10,21,30,11.9,0,0,0,0,10,0,0,0,0,88.13,128.95,0.13,1020,2.3000000000000003,233,0.5,0.0000,0.0000
2018,3,10,22,30,11.5,0,0,0,0,10,0,0,0,0,90.34,138.24,0.13,1021,2.2,285,0.6000000000000001,0.0000,0.0000
2018,3,10,23,30,10.9,0,0,0,0,9.8,0,0,0,0,93.03,144.58,0.13,1021,2,304,0.7000000000000001,0.0000,0.0000
2018,3,11,0,30,10.5,0,0,0,0,9.600000000000001,0,0,0,0,94.46000000000001,146.21,0.13,1021,1.9000000000000001,305,0.7000000000000001,0.0000,0.0000
2018,3,11,1,30,10.3,0,0,0,0,9.600000000000001,0,0,0,0,95.14,142.49,0.13,1021,1.8,299,0.5,0.0000,0.0000
2018,3,11,2,30,10.100000000000001,0,0,0,0,9.4,0,0,0,0,95.28,134.75,0.13,1021,1.7000000000000002,199,0.4,0.0000,0.0000
2018,3,11,3,30,9.4,0,0,0,0,9.1,0,0,0,0,97.91,124.71000000000001,0.13,1021,1.6,105,0.5,0.0000,0.0000
2018,3,11,4,30,8.700000000000001,0,0,0,0,8.700000000000001,0,0,0,0,100,113.49000000000001,0.13,1022,1.5,108,0.9,0.0000,0.0000
2018,3,11,5,30,8.4,0,0,0,0,8.4,0,0,0,0,100,101.72,0.13,1022,1.4000000000000001,116,0.9,0.0000,0.0000
2018,3,11,6,30,9.4,10,76,11,0,8.3,10,76,0,11,92.69,89.34,0.13,1023,1.4000000000000001,132,1.1,0.0000,0.0000
2018,3,11,7,30,11.5,52,564,170,0,8.8,52,564,0,170,83.23,77.96000000000001,0.13,1023,1.4000000000000001,150,1.3,8.1372,6.2196
2018,3,11,8,30,13.8,73,765,375,2,9.600000000000001,149,235,0,242,75.95,66.73,0.13,1024,1.4000000000000001,160,1.1,12.7374,9.8992
2018,3,11,9,30,16.6,84,864,561,0,10.3,84,864,0,561,66.19,56.46,0.13,1024,1.4000000000000001,147,0.8,31.5254,24.6655
2018,3,11,10,30,19.1,90,916,704,0,9.600000000000001,90,916,0,704,54.11,47.94,0.13,1024,1.4000000000000001,101,0.7000000000000001,40.9650,32.1420
2018,3,11,11,30,20.6,96,940,791,7,9.1,148,810,0,747,47.65,42.34,0.13,1023,1.3,65,1,44.1926,34.7161
2018,3,11,12,30,21.400000000000002,101,936,808,0,9,101,936,0,808,45.11,40.93,0.13,1023,1.4000000000000001,61,1.3,47.9716,37.6940
2018,3,11,13,30,21.8,103,913,759,7,9,149,786,0,713,43.92,44.11,0.13,1022,1.4000000000000001,65,1.4000000000000001,41.9796,32.9664
2018,3,11,14,30,21.8,100,871,648,7,9,120,786,0,614,44.1,51.03,0.13,1021,1.5,71,1.2000000000000002,35.3339,27.7000
2018,3,11,15,30,21.6,91,799,486,0,9.4,91,799,0,486,45.62,60.35,0.13,1021,1.5,75,1,26.7383,20.8794
2018,3,11,16,30,19.6,75,659,289,3,10,71,625,18,274,53.83,71.07000000000001,0.13,1022,1.6,168,0.5,13.8916,10.7425
2018,3,11,17,30,17,43,364,91,7,10.700000000000001,44,228,100,74,66.4,82.5,0.13,1023,1.7000000000000002,242,0.7000000000000001,0.0000,0.0000
2018,3,11,18,30,15.100000000000001,0,0,0,7,10,0,0,0,0,71.58,94.46000000000001,0.13,1023,1.8,239,0.9,0.0000,0.0000
2018,3,11,19,30,14.100000000000001,0,0,0,7,10,0,0,0,0,76.51,106.34,0.13,1023,1.8,224,0.9,0.0000,0.0000
2018,3,11,20,30,13.4,0,0,0,7,9.9,0,0,0,0,79.61,117.91,0.13,1024,1.9000000000000001,208,1,0.0000,0.0000
2018,3,11,21,30,12.8,0,0,0,7,9.9,0,0,0,0,82.28,128.71,0.13,1024,1.9000000000000001,196,1,0.0000,0.0000
2018,3,11,22,30,12.3,0,0,0,7,9.9,0,0,0,0,85.42,137.94,0.13,1024,2,188,1.1,0.0000,0.0000
2018,3,11,23,30,11.9,0,0,0,7,10,0,0,0,0,87.88,144.22,0.13,1024,2,178,1.1,0.0000,0.0000
2018,3,12,0,30,11.700000000000001,0,0,0,3,10,0,0,0,0,89.07000000000001,145.81,0.13,1024,2.1,167,1.1,0.0000,0.0000
2018,3,12,1,30,11.5,0,0,0,0,9.9,0,0,0,0,89.78,142.11,0.13,1023,2.1,157,1.1,0.0000,0.0000
2018,3,12,2,30,11.200000000000001,0,0,0,0,9.700000000000001,0,0,0,0,90.69,134.4,0.13,1023,2.1,150,1.2000000000000002,0.0000,0.0000
2018,3,12,3,30,11,0,0,0,0,9.600000000000001,0,0,0,0,90.93,124.38000000000001,0.13,1023,2.2,147,1.2000000000000002,0.0000,0.0000
2018,3,12,4,30,11,0,0,0,0,9.5,0,0,0,0,90.45,113.19,0.13,1023,2.2,148,1.2000000000000002,0.0000,0.0000
2018,3,12,5,30,11.5,0,0,0,0,9.5,0,0,0,0,87.77,101.43,0.13,1023,2.2,154,1.2000000000000002,0.0000,0.0000
2018,3,12,6,30,13,10,67,11,0,9.8,10,67,0,11,80.89,89.09,0.13,1023,2.2,158,1.6,0.0000,0.0000
2018,3,12,7,30,15.5,56,529,169,0,10.4,56,529,0,169,71.86,77.66,0.13,1023,2.1,156,2.1,8.1020,6.1960
2018,3,12,8,30,18.1,74,744,372,0,11,84,679,0,356,63.06,66.41,0.13,1022,2.1,156,2.5,18.7852,14.6038
2018,3,12,9,30,20.3,84,841,553,3,11.9,209,385,0,424,58.5,56.11,0.13,1022,2.2,165,3.1,23.8677,18.6770
2018,3,12,10,30,21.5,93,888,692,4,12.700000000000001,292,144,0,389,57.43,47.56,0.13,1022,2.2,173,3.5,22.6640,17.7843
2018,3,12,11,30,22.200000000000003,98,907,773,4,13.3,317,242,0,497,57.03,41.94,0.13,1021,2.3000000000000003,179,3.6,29.4329,23.1231
2018,3,12,12,30,22.400000000000002,104,904,791,3,13.600000000000001,282,461,0,632,57.5,40.54,0.13,1020,2.3000000000000003,185,3.7,37.5578,29.5132
2018,3,12,13,30,22.1,106,882,743,4,13.9,108,1,0,109,59.56,43.77,0.13,1020,2.3000000000000003,188,3.7,6.4237,5.0449
2018,3,12,14,30,21.5,100,847,636,7,14,262,46,0,291,62.33,50.74,0.13,1019,2.3000000000000003,187,3.6,16.7648,13.1439
2018,3,12,15,30,21.1,88,782,478,6,14.100000000000001,168,73,0,204,64.21000000000001,60.11,0.13,1019,2.3000000000000003,187,3.6,11.2395,8.7779
2018,3,12,16,30,18.8,73,644,284,4,14.200000000000001,81,160,0,133,74.48,70.86,0.13,1019,2.6,194,2.5,6.7560,5.2259
2018,3,12,17,30,17.1,43,350,90,4,14.3,42,30,100,46,83.66,82.31,0.13,1019,2.9000000000000004,194,2.1,0.0000,0.0000
2018,3,12,18,30,16.1,0,0,0,0,13.9,0,0,0,0,87.02,94.28,0.13,1019,3.1,194,2.2,0.0000,0.0000
2018,3,12,19,30,15.600000000000001,0,0,0,0,13.9,0,0,0,0,89.54,106.15,0.13,1019,3.2,190,1.9000000000000001,0.0000,0.0000
2018,3,12,20,30,15.5,0,0,0,0,13.9,0,0,0,0,89.93,117.7,0.13,1019,3.1,178,1.8,0.0000,0.0000
2018,3,12,21,30,15.600000000000001,0,0,0,0,13.9,0,0,0,0,89.39,128.47,0.13,1019,2.8000000000000003,169,2.5,0.0000,0.0000
2018,3,12,22,30,15.600000000000001,0,0,0,8,13.9,0,0,0,0,89.44,137.64000000000001,0.13,1018,2.2,170,3.1,0.0000,0.0000
2018,3,12,23,30,15.4,0,0,0,8,13.8,0,0,0,0,90.17,143.86,0.13,1018,1.8,174,3.2,0.0000,0.0000
2018,3,13,0,30,15.200000000000001,0,0,0,7,13.700000000000001,0,0,0,0,90.85000000000001,145.42000000000002,0.13,1018,1.7000000000000002,176,3,0.0000,0.0000
2018,3,13,1,30,14.9,0,0,0,7,13.600000000000001,0,0,0,0,92.08,141.72,0.13,1018,1.7000000000000002,175,2.7,0.0000,0.0000
2018,3,13,2,30,14.9,0,0,0,7,13.5,0,0,0,0,91.55,134.04,0.13,1018,2,176,2.8000000000000003,0.0000,0.0000
2018,3,13,3,30,14.9,0,0,0,4,13.5,0,0,0,0,91.51,124.06,0.13,1018,2.2,179,2.9000000000000004,0.0000,0.0000
2018,3,13,4,30,14.9,0,0,0,8,13.5,0,0,0,0,91.36,112.88,0.13,1018,2.4000000000000004,182,2.8000000000000003,0.0000,0.0000
2018,3,13,5,30,14.8,0,0,0,6,13.4,0,0,0,0,91.46000000000001,101.14,0.13,1018,2.5,186,2.5,0.0000,0.0000
2018,3,13,6,30,14.9,12,80,14,7,13.4,5,0,71,5,90.55,88.83,0.13,1019,2.6,195,2.4000000000000004,0.0000,0.0000
2018,3,13,7,30,15.100000000000001,56,527,171,6,13.600000000000001,20,0,86,20,90.86,77.36,0.13,1019,2.7,210,2.6,0.9605,0.7349
2018,3,13,8,30,14.9,76,727,371,6,13.4,14,0,0,14,90.94,66.09,0.13,1019,2.6,226,2.8000000000000003,0.7406,0.5759
2018,3,13,9,30,14.8,91,817,551,6,12.8,16,0,0,16,87.73,55.77,0.13,1020,2.6,234,3.1,0.9022,0.7061
2018,3,13,10,30,15.100000000000001,106,856,688,6,12,52,0,0,52,81.52,47.19,0.13,1020,2.5,236,3.5,3.0333,2.3804
2018,3,13,11,30,15.5,118,871,770,6,11.100000000000001,94,0,0,94,75.16,41.54,0.13,1020,2.3000000000000003,233,3.8000000000000003,5.5724,4.3781
2018,3,13,12,30,15.9,120,881,793,8,10.200000000000001,180,7,0,185,69.01,40.15,0.13,1019,2.2,228,4,11.0042,8.6477
2018,3,13,13,30,16.3,110,884,752,4,9.3,65,0,0,65,63.440000000000005,43.43,0.13,1019,2,224,4,3.8343,3.0114
2018,3,13,14,30,16.3,98,865,649,4,8.700000000000001,225,66,0,267,60.84,50.45,0.13,1019,1.9000000000000001,223,4,15.3990,12.0741
2018,3,13,15,30,16.3,85,810,492,7,8.4,139,14,0,146,59.32,59.86,0.13,1019,1.8,223,3.9000000000000004,8.0557,6.2923
2018,3,13,16,30,14.600000000000001,70,688,298,7,8.200000000000001,122,171,0,179,65.42,70.65,0.13,1019,1.7000000000000002,226,2.7,9.1101,7.0489
2018,3,13,17,30,12.5,43,400,98,4,8.9,43,60,100,51,78.95,82.12,0.13,1019,1.6,226,1.5,0.0000,0.0000
2018,3,13,18,30,11.100000000000001,0,0,0,4,9.200000000000001,0,0,0,0,87.8,94.09,0.13,1019,1.6,222,1,0.0000,0.0000
2018,3,13,19,30,10.700000000000001,0,0,0,0,9.200000000000001,0,0,0,0,90.65,105.96000000000001,0.13,1019,1.6,212,0.9,0.0000,0.0000
2018,3,13,20,30,10.5,0,0,0,4,9.3,0,0,0,0,92.4,117.49000000000001,0.13,1019,1.7000000000000002,205,0.9,0.0000,0.0000
2018,3,13,21,30,10.5,0,0,0,4,9.4,0,0,0,0,92.79,128.22,0.13,1019,1.8,203,0.9,0.0000,0.0000
2018,3,13,22,30,10.700000000000001,0,0,0,4,9.5,0,0,0,0,92.42,137.35,0.13,1020,1.8,205,0.9,0.0000,0.0000
2018,3,13,23,30,10.9,0,0,0,0,9.600000000000001,0,0,0,0,91.89,143.5,0.13,1020,1.8,211,1,0.0000,0.0000
2018,3,14,0,30,10.9,0,0,0,0,9.5,0,0,0,0,91.13,145.02,0.13,1020,1.7000000000000002,221,1.1,0.0000,0.0000
2018,3,14,1,30,10.4,0,0,0,7,9.3,0,0,0,0,92.96000000000001,141.33,0.13,1020,1.5,230,1.2000000000000002,0.0000,0.0000
2018,3,14,2,30,9.5,0,0,0,4,8.200000000000001,0,0,0,0,91.67,133.69,0.13,1020,1.4000000000000001,233,1.1,0.0000,0.0000
2018,3,14,3,30,8.700000000000001,0,0,0,4,7.300000000000001,0,0,0,0,91.07000000000001,123.74000000000001,0.13,1020,1.3,224,1.1,0.0000,0.0000
2018,3,14,4,30,8.3,0,0,0,0,6.7,0,0,0,0,89.64,112.58,0.13,1020,1.2000000000000002,206,1.1,0.0000,0.0000
2018,3,14,5,30,8.200000000000001,0,0,0,4,6.300000000000001,0,0,0,0,87.91,100.84,0.13,1020,1.2000000000000002,189,1.1,0.0000,0.0000
2018,3,14,6,30,9.700000000000001,14,112,17,4,6.5,5,0,57,5,80.54,88.56,0.13,1020,1.2000000000000002,181,1.6,0.0000,0.0000
2018,3,14,7,30,11.600000000000001,54,591,186,6,8.5,29,0,71,29,81.36,77.06,0.13,1020,1.3,184,2.4000000000000004,1.3954,1.0683
2018,3,14,8,30,12.100000000000001,74,771,390,9,8.8,11,0,0,11,80.38,65.77,0.13,1021,1.5,194,2.9000000000000004,0.5833,0.4538
2018,3,14,9,30,12.100000000000001,87,855,572,9,8.3,61,0,0,61,77.65,55.42,0.13,1021,1.6,199,3.1,3.4452,2.6967
2018,3,14,10,30,12.100000000000001,95,903,713,8,7.800000000000001,46,0,0,46,74.83,46.81,0.13,1021,1.6,203,3.1,2.6866,2.1085
2018,3,14,11,30,12.200000000000001,97,931,798,4,7.300000000000001,36,0,0,36,71.83,41.15,0.13,1021,1.6,210,2.9000000000000004,2.1362,1.6785
2018,3,14,12,30,12.3,95,945,821,4,6.9,305,42,0,337,69.66,39.76,0.13,1020,1.5,218,2.8000000000000003,20.0638,15.7683
2018,3,14,13,30,12.4,88,941,775,0,6.800000000000001,146,797,0,728,68.53,43.08,0.13,1020,1.5,225,2.6,42.9844,33.7623
2018,3,14,14,30,12.5,82,914,668,4,6.6000000000000005,108,14,0,117,67.38,50.160000000000004,0.13,1020,1.4000000000000001,235,2.5,6.7551,5.2971
2018,3,14,15,30,12.5,75,856,508,0,6.4,75,856,0,508,66.38,59.620000000000005,0.13,1020,1.3,241,2.4000000000000004,28.0686,21.9271
2018,3,14,16,30,11.4,62,741,310,4,6.2,122,308,0,225,70.24,70.44,0.13,1020,1.2000000000000002,252,1.9000000000000001,11.4730,8.8797
2018,3,14,17,30,9.600000000000001,40,470,106,2,6.6000000000000005,46,183,71,72,81.79,81.93,0.13,1020,1.1,258,1.3,0.0000,0.0000
2018,3,14,18,30,8.1,0,0,0,0,6.1000000000000005,0,0,0,0,87.05,93.91,0.13,1020,1.1,263,1.2000000000000002,0.0000,0.0000
2018,3,14,19,30,7.6000000000000005,0,0,0,0,6.1000000000000005,0,0,0,0,89.97,105.77,0.13,1021,1,268,1.3,0.0000,0.0000
2018,3,14,20,30,7.1000000000000005,0,0,0,0,5.9,0,0,0,0,92.24,117.28,0.13,1021,0.9,274,1.3,0.0000,0.0000
2018,3,14,21,30,6.6000000000000005,0,0,0,0,5.6000000000000005,0,0,0,0,93.2,127.98,0.13,1021,0.9,279,1.3,0.0000,0.0000
2018,3,14,22,30,6.2,0,0,0,0,5.1000000000000005,0,0,0,0,92.41,137.05,0.13,1021,0.8,281,1.2000000000000002,0.0000,0.0000
2018,3,14,23,30,5.9,0,0,0,7,4.5,0,0,0,0,90.56,143.14000000000001,0.13,1021,0.7000000000000001,279,1.3,0.0000,0.0000
2018,3,15,0,30,5.9,0,0,0,7,4,0,0,0,0,87.77,144.62,0.13,1021,0.7000000000000001,273,1.3,0.0000,0.0000
2018,3,15,1,30,5.800000000000001,0,0,0,0,3.8000000000000003,0,0,0,0,86.96000000000001,140.94,0.13,1021,0.7000000000000001,262,1.3,0.0000,0.0000
2018,3,15,2,30,5.7,0,0,0,0,3.7,0,0,0,0,86.96000000000001,133.33,0.13,1021,0.8,249,1.3,0.0000,0.0000
2018,3,15,3,30,5.4,0,0,0,0,3.7,0,0,0,0,88.77,123.41,0.13,1021,1,237,1.3,0.0000,0.0000
2018,3,15,4,30,5.2,0,0,0,0,3.7,0,0,0,0,90.05,112.27,0.13,1021,1.1,226,1.3,0.0000,0.0000
2018,3,15,5,30,5.7,0,0,0,0,3.7,0,0,0,0,86.98,100.54,0.13,1021,1.2000000000000002,216,1.3,0.0000,0.0000
2018,3,15,6,30,7.7,15,128,19,0,3.9000000000000004,15,128,0,19,77.09,88.29,0.13,1022,1.2000000000000002,205,1.8,0.0000,0.0000
2018,3,15,7,30,10.100000000000001,54,604,192,0,5.300000000000001,64,430,14,163,72.02,76.75,0.13,1022,1.3,203,2.6,7.8596,6.0207
2018,3,15,8,30,11.700000000000001,75,776,397,2,5.4,144,369,0,297,65.47,65.45,0.13,1022,1.4000000000000001,208,3.2,15.7884,12.2845
2018,3,15,9,30,12.600000000000001,91,854,580,4,5.9,258,148,0,343,63.81,55.08,0.13,1022,1.5,212,3.6,19.4030,15.1896
2018,3,15,10,30,13.200000000000001,101,896,719,4,6.6000000000000005,326,175,0,447,64.38,46.43,0.13,1022,1.5,217,3.9000000000000004,26.1377,20.5156
2018,3,15,11,30,13.4,108,913,800,4,7.2,259,19,0,273,66.04,40.75,0.13,1021,1.6,219,4.2,16.2153,12.7417
2018,3,15,12,30,13.100000000000001,108,920,819,3,7.5,362,286,0,583,68.87,39.37,0.13,1021,1.6,220,4.5,34.7409,27.3048
2018,3,15,13,30,12.600000000000001,104,910,772,0,7.800000000000001,171,692,0,679,72.67,42.74,0.13,1021,1.6,219,4.5,40.1276,31.5204
2018,3,15,14,30,12.3,98,874,661,4,8.3,209,310,0,409,76.45,49.88,0.13,1020,1.7000000000000002,218,4.2,23.6385,18.5376
2018,3,15,15,30,12.200000000000001,88,809,500,4,8.8,191,229,0,308,79.46000000000001,59.39,0.13,1020,1.7000000000000002,217,4,17.0404,13.3136
2018,3,15,16,30,11.9,76,667,302,4,8.9,101,223,0,176,81.93,70.23,0.13,1019,1.7000000000000002,217,3.7,8.9915,6.9609
2018,3,15,17,30,11.4,49,372,102,4,9.200000000000001,37,10,100,38,86.10000000000001,81.74,0.13,1019,1.7000000000000002,216,3.1,0.0000,0.0000
2018,3,15,18,30,11.200000000000001,0,0,0,4,9.3,0,0,0,0,88.22,93.73,0.13,1019,1.6,216,3,0.0000,0.0000
2018,3,15,19,30,11,0,0,0,4,9.3,0,0,0,0,89.41,105.58,0.13,1019,1.6,218,2.8000000000000003,0.0000,0.0000
2018,3,15,20,30,10.8,0,0,0,4,9,0,0,0,0,88.88,117.07000000000001,0.13,1019,1.6,219,2.7,0.0000,0.0000
2018,3,15,21,30,11,0,0,0,0,9.200000000000001,0,0,0,0,88.78,127.73,0.13,1019,1.7000000000000002,220,2.8000000000000003,0.0000,0.0000
2018,3,15,22,30,11.200000000000001,0,0,0,4,9.4,0,0,0,0,88.9,136.75,0.13,1019,1.7000000000000002,221,2.8000000000000003,0.0000,0.0000
2018,3,15,23,30,11.100000000000001,0,0,0,0,9.5,0,0,0,0,89.76,142.78,0.13,1019,1.7000000000000002,220,2.7,0.0000,0.0000
2018,3,16,0,30,10.9,0,0,0,0,9.3,0,0,0,0,90.07000000000001,144.22,0.13,1019,1.7000000000000002,218,2.6,0.0000,0.0000
2018,3,16,1,30,10.700000000000001,0,0,0,0,9.200000000000001,0,0,0,0,90.45,140.55,0.13,1018,1.7000000000000002,217,2.3000000000000003,0.0000,0.0000
2018,3,16,2,30,10.5,0,0,0,0,9,0,0,0,0,90.48,132.97,0.13,1018,1.7000000000000002,218,2,0.0000,0.0000
2018,3,16,3,30,10.200000000000001,0,0,0,4,8.700000000000001,0,0,0,0,90.4,123.08,0.13,1017,1.7000000000000002,221,1.7000000000000002,0.0000,0.0000
2018,3,16,4,30,10.200000000000001,0,0,0,0,8.4,0,0,0,0,88.75,111.96000000000001,0.13,1017,1.7000000000000002,228,1.7000000000000002,0.0000,0.0000
2018,3,16,5,30,10.200000000000001,0,0,0,4,8.6,0,0,0,0,89.60000000000001,100.25,0.13,1017,1.7000000000000002,236,1.7000000000000002,0.0000,0.0000
2018,3,16,6,30,10.3,18,60,20,4,8.4,4,0,86,4,87.86,88.02,0.13,1017,1.7000000000000002,244,2,0.0000,0.0000
2018,3,16,7,30,10.5,72,481,185,4,8.4,47,5,71,48,86.99,76.45,0.13,1018,1.6,250,2.6,2.3195,1.7778
2018,3,16,8,30,10.5,95,706,392,4,7.800000000000001,18,0,0,18,83.60000000000001,65.13,0.13,1018,1.6,254,3.1,0.9592,0.7465
2018,3,16,9,30,10.8,105,821,579,4,7.1000000000000005,207,104,0,267,77.79,54.730000000000004,0.13,1018,1.5,255,3.6,15.1282,11.8447
2018,3,16,10,30,11.3,109,886,724,4,6.4,276,115,0,356,71.92,46.050000000000004,0.13,1018,1.4000000000000001,255,3.9000000000000004,20.8411,16.3597
2018,3,16,11,30,11.700000000000001,112,915,809,4,5.800000000000001,252,17,0,265,66.98,40.35,0.13,1018,1.3,259,4.1000000000000005,15.7553,12.3810
2018,3,16,12,30,12,112,924,830,2,5.4,321,397,0,630,63.93,38.980000000000004,0.13,1017,1.3,263,4.3,37.5747,29.5338
2018,3,16,13,30,12.100000000000001,107,915,783,4,5.1000000000000005,331,95,0,401,62.11,42.4,0.13,1017,1.3,266,4.4,23.7195,18.6330
2018,3,16,14,30,12,99,888,675,4,4.7,207,117,0,283,61.09,49.59,0.13,1017,1.2000000000000002,266,4.4,16.3734,12.8413
2018,3,16,15,30,11.8,87,828,512,2,4.3,180,447,0,409,60.160000000000004,59.15,0.13,1017,1.2000000000000002,266,4.3,22.6591,17.7057
2018,3,16,16,30,10.5,72,708,314,0,4.2,74,685,0,308,65.24,70.03,0.13,1018,1.1,263,3.3000000000000003,15.7634,12.2066
2018,3,16,17,30,8.9,46,430,109,4,4.6000000000000005,53,36,100,58,74.46000000000001,81.56,0.13,1018,1.1,258,2.1,0.0000,0.0000
2018,3,16,18,30,7.7,0,0,0,0,5,0,0,0,0,82.79,93.54,0.13,1019,1.1,252,1.6,0.0000,0.0000
2018,3,16,19,30,7.7,0,0,0,0,5,0,0,0,0,82.91,105.39,0.13,1019,1.2000000000000002,249,1.6,0.0000,0.0000
2018,3,16,20,30,7.800000000000001,0,0,0,0,5.1000000000000005,0,0,0,0,83.2,116.86,0.13,1020,1.2000000000000002,246,1.5,0.0000,0.0000
2018,3,16,21,30,7.7,0,0,0,0,5.2,0,0,0,0,84.07000000000001,127.48,0.13,1020,1.2000000000000002,243,1.4000000000000001,0.0000,0.0000
2018,3,16,22,30,7.6000000000000005,0,0,0,0,5.2,0,0,0,0,84.63,136.45,0.13,1020,1.2000000000000002,238,1.2000000000000002,0.0000,0.0000
2018,3,16,23,30,7.5,0,0,0,4,5.2,0,0,0,0,85.2,142.42000000000002,0.13,1019,1.3,232,1.1,0.0000,0.0000
2018,3,17,0,30,7.5,0,0,0,4,5.1000000000000005,0,0,0,0,85.02,143.82,0.13,1019,1.3,225,1.1,0.0000,0.0000
2018,3,17,1,30,7.5,0,0,0,4,5.2,0,0,0,0,85.27,140.16,0.13,1019,1.4000000000000001,219,1.1,0.0000,0.0000
2018,3,17,2,30,7.5,0,0,0,4,5.4,0,0,0,0,86.33,132.61,0.13,1019,1.4000000000000001,214,1,0.0000,0.0000
2018,3,17,3,30,7.5,0,0,0,7,5.4,0,0,0,0,86.66,122.75,0.13,1020,1.4000000000000001,211,1,0.0000,0.0000
2018,3,17,4,30,7.6000000000000005,0,0,0,7,5.5,0,0,0,0,86.64,111.65,0.13,1020,1.4000000000000001,208,0.9,0.0000,0.0000
2018,3,17,5,30,7.800000000000001,0,0,0,7,5.6000000000000005,0,0,0,0,85.96000000000001,99.95,0.13,1020,1.4000000000000001,203,0.9,0.0000,0.0000
2018,3,17,6,30,8.5,20,85,23,4,5.800000000000001,5,0,86,5,83.37,87.74,0.13,1020,1.4000000000000001,198,1.2000000000000002,0.0000,0.0000
2018,3,17,7,30,9.4,69,519,193,4,6.5,63,1,71,63,81.86,76.15,0.13,1021,1.4000000000000001,198,1.7000000000000002,3.0514,2.3401
