timestamp,out.electricity.total.energy_consumption,temp_from_17,month,day,day_of_week,day_of_year,hour,Weekday,Weekend,last_week_load,previous_category_day_load
2018-02-21 12:00:00,3.961,13.1,2,21,3,52,12,1.0,0.0,3.193,4.482
2018-02-21 13:00:00,2.525,12.0,2,21,3,52,13,1.0,0.0,2.012,3.255
2018-02-21 14:00:00,1.363,12.0,2,21,3,52,14,1.0,0.0,1.116,2.192
2018-02-21 15:00:00,1.054,12.6,2,21,3,52,15,1.0,0.0,0.996,1.737
2018-02-21 16:00:00,0.776,12.6,2,21,3,52,16,1.0,0.0,0.776,0.776
2018-02-21 17:00:00,0.749,9.8,2,21,3,52,17,1.0,0.0,0.68,0.68
2018-02-21 18:00:00,0.592,7.6,2,21,3,52,18,1.0,0.0,0.633,0.592
2018-02-21 19:00:00,0.54,6.4,2,21,3,52,19,1.0,0.0,0.547,0.456
2018-02-21 20:00:00,1.533,5.300000000000001,2,21,3,52,20,1.0,0.0,1.546,1.005
2018-02-21 21:00:00,0.99,4.800000000000001,2,21,3,52,21,1.0,0.0,1.141,0.767
2018-02-21 22:00:00,0.8,4.199999999999999,2,21,3,52,22,1.0,0.0,0.976,0.706
2018-02-21 23:00:00,0.5840000000000001,3.0999999999999996,2,21,3,52,23,1.0,0.0,0.758,1.289
2018-02-22 00:00:00,1.11,3.6999999999999993,2,22,4,53,0,1.0,0.0,0.607,1.829
2018-02-22 01:00:00,1.809,4.199999999999999,2,22,4,53,1,1.0,0.0,0.791,2.37
2018-02-22 02:00:00,7.085,5.9,2,22,4,53,2,1.0,0.0,1.169,2.96
2018-02-22 03:00:00,6.906,7.0,2,22,4,53,3,1.0,0.0,1.609,3.572
2018-02-22 04:00:00,3.148,8.1,2,22,4,53,4,1.0,0.0,1.971,4.116
2018-02-22 05:00:00,6.019,10.3,2,22,4,53,5,1.0,0.0,4.756,7.182
2018-02-22 06:00:00,5.787,8.7,2,22,4,53,6,1.0,0.0,4.78,6.938000000000001
2018-02-22 07:00:00,5.73,10.3,2,22,4,53,7,1.0,0.0,4.871,6.822
2018-02-22 08:00:00,5.855,10.9,2,22,4,53,8,1.0,0.0,5.096,6.777
2018-02-22 09:00:00,6.018,11.4,2,22,4,53,9,1.0,0.0,5.332,6.891
2018-02-22 10:00:00,6.1850000000000005,11.4,2,22,4,53,10,1.0,0.0,5.366,7.29
2018-02-22 11:00:00,4.604,10.3,2,22,4,53,11,1.0,0.0,3.23,5.577999999999999
2018-02-22 12:00:00,3.48,9.8,2,22,4,53,12,1.0,0.0,2.139,3.961
2018-02-22 13:00:00,2.577,9.2,2,22,4,53,13,1.0,0.0,1.251,2.525
2018-02-22 14:00:00,2.002,8.7,2,22,4,53,14,1.0,0.0,1.041,1.363
2018-02-22 15:00:00,2.093,8.7,2,22,4,53,15,1.0,0.0,0.996,1.054
2018-02-22 16:00:00,1.423,8.7,2,22,4,53,16,1.0,0.0,0.776,0.776
2018-02-22 17:00:00,1.045,7.6,2,22,4,53,17,1.0,0.0,0.704,0.749
2018-02-22 18:00:00,1.0470000000000002,6.4,2,22,4,53,18,1.0,0.0,0.739,0.592
2018-02-22 19:00:00,1.271,5.300000000000001,2,22,4,53,19,1.0,0.0,0.695,0.54
2018-02-22 20:00:00,0.517,5.9,2,22,4,53,20,1.0,0.0,1.936,1.533
2018-02-22 21:00:00,0.863,5.300000000000001,2,22,4,53,21,1.0,0.0,1.313,0.99
2018-02-22 22:00:00,1.697,4.800000000000001,2,22,4,53,22,1.0,0.0,0.961,0.8
2018-02-22 23:00:00,2.336,5.9,2,22,4,53,23,1.0,0.0,0.892,0.5840000000000001
2018-02-23 00:00:00,2.71,7.0,2,23,5,54,0,0.0,1.0,0.657,0.729
2018-02-23 01:00:00,2.948,7.6,2,23,5,54,1,0.0,1.0,0.524,0.533
2018-02-23 02:00:00,3.295,8.1,2,23,5,54,2,0.0,1.0,1.062,0.519
2018-02-23 03:00:00,3.645,8.7,2,23,5,54,3,0.0,1.0,1.71,1.11
2018-02-23 04:00:00,3.919,8.7,2,23,5,54,4,0.0,1.0,2.346,1.644
2018-02-23 05:00:00,6.932,8.7,2,23,5,54,5,0.0,1.0,5.253,4.335
2018-02-23 06:00:00,6.709,9.2,2,23,5,54,6,0.0,1.0,5.343,4.432
2018-02-23 07:00:00,6.662,10.3,2,23,5,54,7,0.0,1.0,5.442,4.57
2018-02-23 08:00:00,6.8,10.3,2,23,5,54,8,0.0,1.0,5.644,4.693
2018-02-23 09:00:00,7.035,10.9,2,23,5,54,9,0.0,1.0,5.946,4.848
2018-02-23 10:00:00,7.052,11.4,2,23,5,54,10,0.0,1.0,6.266,5.056
2018-02-23 11:00:00,5.366,12.6,2,23,5,54,11,0.0,1.0,4.54,3.487
2018-02-23 12:00:00,4.104,13.1,2,23,5,54,12,0.0,1.0,2.889,1.897
2018-02-23 13:00:00,3.026,13.7,2,23,5,54,13,0.0,1.0,1.401,1.1
2018-02-23 14:00:00,2.106,13.7,2,23,5,54,14,0.0,1.0,0.972,1.064
2018-02-23 15:00:00,1.888,13.7,2,23,5,54,15,0.0,1.0,0.996,1.105
2018-02-23 16:00:00,0.925,12.0,2,23,5,54,16,0.0,1.0,0.821,0.943
2018-02-23 17:00:00,0.68,9.8,2,23,5,54,17,0.0,1.0,0.918,1.308
2018-02-23 18:00:00,0.6669999999999999,9.2,2,23,5,54,18,0.0,1.0,1.05,1.4329999999999998
2018-02-23 19:00:00,0.568,7.6,2,23,5,54,19,0.0,1.0,1.094,1.37
2018-02-23 20:00:00,1.1869999999999998,6.4,2,23,5,54,20,0.0,1.0,2.303,2.5
2018-02-23 21:00:00,0.98,5.9,2,23,5,54,21,0.0,1.0,1.461,1.796
2018-02-23 22:00:00,0.855,5.300000000000001,2,23,5,54,22,0.0,1.0,0.958,1.36
2018-02-23 23:00:00,1.048,4.800000000000001,2,23,5,54,23,0.0,1.0,0.919,1.042
2018-02-24 00:00:00,1.833,4.800000000000001,2,24,6,55,0,0.0,1.0,0.729,2.71
2018-02-24 01:00:00,2.283,5.300000000000001,2,24,6,55,1,0.0,1.0,0.533,2.948
2018-02-24 02:00:00,2.881,7.6,2,24,6,55,2,0.0,1.0,0.519,3.295
2018-02-24 03:00:00,3.584,8.1,2,24,6,55,3,0.0,1.0,1.11,3.645
2018-02-24 04:00:00,4.252000000000001,9.2,2,24,6,55,4,0.0,1.0,1.644,3.919
2018-02-24 05:00:00,7.641,9.8,2,24,6,55,5,0.0,1.0,4.335,6.932
2018-02-24 06:00:00,7.482,10.3,2,24,6,55,6,0.0,1.0,4.432,6.709
2018-02-24 07:00:00,7.329000000000001,11.4,2,24,6,55,7,0.0,1.0,4.57,6.662
2018-02-24 08:00:00,7.395,13.1,2,24,6,55,8,0.0,1.0,4.693,6.8
2018-02-24 09:00:00,7.643,13.7,2,24,6,55,9,0.0,1.0,4.848,7.035
2018-02-24 10:00:00,7.83,14.2,2,24,6,55,10,0.0,1.0,5.056,7.052
2018-02-24 11:00:00,5.736000000000001,15.3,2,24,6,55,11,0.0,1.0,3.487,5.366
2018-02-24 12:00:00,4.056,13.7,2,24,6,55,12,0.0,1.0,1.897,4.104
2018-02-24 13:00:00,2.5869999999999997,13.7,2,24,6,55,13,0.0,1.0,1.1,3.026
2018-02-24 14:00:00,1.417,17.0,2,24,6,55,14,0.0,1.0,1.064,2.106
2018-02-24 15:00:00,1.18,14.8,2,24,6,55,15,0.0,1.0,1.105,1.888
2018-02-24 16:00:00,0.964,13.1,2,24,6,55,16,0.0,1.0,0.943,0.925
2018-02-24 17:00:00,0.864,9.8,2,24,6,55,17,0.0,1.0,1.308,0.68
2018-02-24 18:00:00,0.8049999999999999,7.0,2,24,6,55,18,0.0,1.0,1.4329999999999998,0.6669999999999999
2018-02-24 19:00:00,0.676,4.199999999999999,2,24,6,55,19,0.0,1.0,1.37,0.568
2018-02-24 20:00:00,1.22,4.800000000000001,2,24,6,55,20,0.0,1.0,2.5,1.1869999999999998
2018-02-24 21:00:00,0.773,3.6999999999999993,2,24,6,55,21,0.0,1.0,1.796,0.98
2018-02-24 22:00:00,0.552,3.6999999999999993,2,24,6,55,22,0.0,1.0,1.36,0.855
2018-02-24 23:00:00,0.928,3.6999999999999993,2,24,6,55,23,0.0,1.0,1.042,1.048
2018-02-25 00:00:00,1.513,3.6999999999999993,2,25,0,56,0,1.0,0.0,0.808,1.11
2018-02-25 01:00:00,1.894,3.6999999999999993,2,25,0,56,1,1.0,0.0,0.608,1.809
2018-02-25 02:00:00,2.341,3.6999999999999993,2,25,0,56,2,1.0,0.0,0.493,7.085
2018-02-25 03:00:00,2.74,3.6999999999999993,2,25,0,56,3,1.0,0.0,0.8160000000000001,6.906
2018-02-25 04:00:00,3.164,3.6999999999999993,2,25,0,56,4,1.0,0.0,1.165,3.148
2018-02-25 05:00:00,6.166,3.6999999999999993,2,25,0,56,5,1.0,0.0,3.607,6.019
2018-02-25 06:00:00,5.93,3.6999999999999993,2,25,0,56,6,1.0,0.0,3.425,5.787
2018-02-25 07:00:00,5.973,3.6999999999999993,2,25,0,56,7,1.0,0.0,3.401,5.73
2018-02-25 08:00:00,6.263,3.6999999999999993,2,25,0,56,8,1.0,0.0,3.451,5.855
2018-02-25 09:00:00,6.529,10.3,2,25,0,56,9,1.0,0.0,3.493,6.018
2018-02-25 10:00:00,6.721,10.3,2,25,0,56,10,1.0,0.0,3.567,6.1850000000000005
2018-02-25 11:00:00,3.992,10.3,2,25,0,56,11,1.0,0.0,2.887,4.604
2018-02-25 12:00:00,2.3209999999999997,10.3,2,25,0,56,12,1.0,0.0,1.69,3.48
2018-02-25 13:00:00,1.449,10.3,2,25,0,56,13,1.0,0.0,4.836,2.577
2018-02-25 14:00:00,1.064,10.3,2,25,0,56,14,1.0,0.0,5.861,2.002
2018-02-25 15:00:00,1.19,10.3,2,25,0,56,15,1.0,0.0,1.18,2.093
2018-02-25 16:00:00,0.973,10.3,2,25,0,56,16,1.0,0.0,0.964,1.423
2018-02-25 17:00:00,1.014,10.3,2,25,0,56,17,1.0,0.0,0.864,1.045
2018-02-25 18:00:00,1.761,10.3,2,25,0,56,18,1.0,0.0,0.764,1.0470000000000002
2018-02-25 19:00:00,5.5569999999999995,10.3,2,25,0,56,19,1.0,0.0,0.568,1.271
2018-02-25 20:00:00,2.951,10.3,2,25,0,56,20,1.0,0.0,1.1709999999999998,0.517
2018-02-25 21:00:00,1.164,10.3,2,25,0,56,21,1.0,0.0,0.7949999999999999,0.863
2018-02-25 22:00:00,0.789,10.3,2,25,0,56,22,1.0,0.0,0.838,1.697
2018-02-25 23:00:00,0.758,10.3,2,25,0,56,23,1.0,0.0,1.667,2.336
2018-02-26 00:00:00,1.628,10.3,2,26,1,57,0,1.0,0.0,2.124,1.513
2018-02-26 01:00:00,6.934,10.3,2,26,1,57,1,1.0,0.0,2.446,1.894
2018-02-26 02:00:00,4.314,10.3,2,26,1,57,2,1.0,0.0,2.928,2.341
2018-02-26 03:00:00,2.308,10.3,2,26,1,57,3,1.0,0.0,3.205,2.74
2018-02-26 04:00:00,3.0309999999999997,10.3,2,26,1,57,4,1.0,0.0,3.443,3.164
2018-02-26 05:00:00,6.129,10.3,2,26,1,57,5,1.0,0.0,6.187,6.166
2018-02-26 06:00:00,6.088,10.3,2,26,1,57,6,1.0,0.0,5.85,5.93
2018-02-26 07:00:00,6.138,10.3,2,26,1,57,7,1.0,0.0,5.797,5.973
2018-02-26 08:00:00,5.764,10.3,2,26,1,57,8,1.0,0.0,5.832,6.263
2018-02-26 09:00:00,5.202,10.3,2,26,1,57,9,1.0,0.0,5.924,6.529
2018-02-26 10:00:00,5.543,10.3,2,26,1,57,10,1.0,0.0,6.2989999999999995,6.721
2018-02-26 11:00:00,5.354,10.3,2,26,1,57,11,1.0,0.0,5.332,3.992
2018-02-26 12:00:00,5.168,10.3,2,26,1,57,12,1.0,0.0,4.373,2.3209999999999997
2018-02-26 13:00:00,4.144,10.3,2,26,1,57,13,1.0,0.0,3.371,1.449
2018-02-26 14:00:00,2.78,10.3,2,26,1,57,14,1.0,0.0,2.511,1.064
2018-02-26 15:00:00,2.407,10.3,2,26,1,57,15,1.0,0.0,2.266,1.19
2018-02-26 16:00:00,1.474,10.3,2,26,1,57,16,1.0,0.0,1.205,0.973
2018-02-26 17:00:00,0.843,9.0,2,26,1,57,17,1.0,0.0,0.7060000000000001,1.014
2018-02-26 18:00:00,0.592,9.0,2,26,1,57,18,1.0,0.0,0.592,1.761
2018-02-26 19:00:00,0.456,9.0,2,26,1,57,19,1.0,0.0,0.456,5.5569999999999995
2018-02-26 20:00:00,1.088,9.0,2,26,1,57,20,1.0,0.0,0.772,2.951
2018-02-26 21:00:00,0.853,9.0,2,26,1,57,21,1.0,0.0,0.4629999999999999,1.164
2018-02-26 22:00:00,1.238,5.300000000000001,2,26,1,57,22,1.0,0.0,0.913,0.789
2018-02-26 23:00:00,1.699,6.4,2,26,1,57,23,1.0,0.0,1.539,0.758
2018-02-27 00:00:00,2.254,5.9,2,27,2,58,0,1.0,0.0,2.014,1.628
2018-02-27 01:00:00,2.721,7.0,2,27,2,58,1,1.0,0.0,2.3979999999999997,6.934
2018-02-27 02:00:00,3.192,8.7,2,27,2,58,2,1.0,0.0,2.897,4.314
2018-02-27 03:00:00,3.547,9.8,2,27,2,58,3,1.0,0.0,3.376,2.308
2018-02-27 04:00:00,3.836,10.3,2,27,2,58,4,1.0,0.0,3.88,3.0309999999999997
2018-02-27 05:00:00,6.663,10.9,2,27,2,58,5,1.0,0.0,7.0329999999999995,6.129
2018-02-27 06:00:00,6.140000000000001,10.9,2,27,2,58,6,1.0,0.0,6.894,6.088
2018-02-27 07:00:00,5.832,10.9,2,27,2,58,7,1.0,0.0,6.947,6.138
2018-02-27 08:00:00,5.736,9.8,2,27,2,58,8,1.0,0.0,7.156,5.764
2018-02-27 09:00:00,5.801,9.2,2,27,2,58,9,1.0,0.0,7.422000000000001,5.202
2018-02-27 10:00:00,5.312,9.8,2,27,2,58,10,1.0,0.0,7.735,5.543
2018-02-27 11:00:00,4.334,9.8,2,27,2,58,11,1.0,0.0,5.877,5.354
2018-02-27 12:00:00,3.134,10.3,2,27,2,58,12,1.0,0.0,4.482,5.168
2018-02-27 13:00:00,2.039,9.8,2,27,2,58,13,1.0,0.0,3.255,4.144
2018-02-27 14:00:00,1.342,10.3,2,27,2,58,14,1.0,0.0,2.192,2.78
2018-02-27 15:00:00,1.212,10.9,2,27,2,58,15,1.0,0.0,1.737,2.407
2018-02-27 16:00:00,0.776,9.8,2,27,2,58,16,1.0,0.0,0.776,1.474
2018-02-27 17:00:00,0.68,8.1,2,27,2,58,17,1.0,0.0,0.68,0.843
2018-02-27 18:00:00,0.6419999999999999,7.6,2,27,2,58,18,1.0,0.0,0.592,0.592
2018-02-27 19:00:00,0.579,6.4,2,27,2,58,19,1.0,0.0,0.456,0.456
2018-02-27 20:00:00,1.65,5.300000000000001,2,27,2,58,20,1.0,0.0,1.005,1.088
2018-02-27 21:00:00,1.134,4.800000000000001,2,27,2,58,21,1.0,0.0,0.767,0.853
2018-02-27 22:00:00,1.009,4.800000000000001,2,27,2,58,22,1.0,0.0,0.706,1.238
2018-02-27 23:00:00,0.841,4.199999999999999,2,27,2,58,23,1.0,0.0,1.289,1.699
2018-02-28 00:00:00,0.694,3.0999999999999996,2,28,3,59,0,1.0,0.0,1.829,2.254
2018-02-28 01:00:00,1.386,3.6999999999999993,2,28,3,59,1,1.0,0.0,2.37,2.721
2018-02-28 02:00:00,2.137,5.9,2,28,3,59,2,1.0,0.0,2.96,3.192
2018-02-28 03:00:00,2.98,7.6,2,28,3,59,3,1.0,0.0,3.572,3.547
2018-02-28 04:00:00,3.635,8.7,2,28,3,59,4,1.0,0.0,4.116,3.836
2018-02-28 05:00:00,6.776,9.2,2,28,3,59,5,1.0,0.0,7.182,6.663
2018-02-28 06:00:00,6.744,9.8,2,28,3,59,6,1.0,0.0,6.938000000000001,6.140000000000001
2018-02-28 07:00:00,6.569,10.9,2,28,3,59,7,1.0,0.0,6.822,5.832
2018-02-28 08:00:00,6.534,10.9,2,28,3,59,8,1.0,0.0,6.777,5.736
2018-02-28 09:00:00,6.678,12.0,2,28,3,59,9,1.0,0.0,6.891,5.801
2018-02-28 10:00:00,6.946,13.7,2,28,3,59,10,1.0,0.0,7.29,5.312
2018-02-28 11:00:00,5.939,12.6,2,28,3,59,11,1.0,0.0,5.577999999999999,4.334
2018-02-28 12:00:00,5.027,12.6,2,28,3,59,12,1.0,0.0,3.961,3.134
2018-02-28 13:00:00,4.04,13.1,2,28,3,59,13,1.0,0.0,2.525,2.039
2018-02-28 14:00:00,2.981,13.7,2,28,3,59,14,1.0,0.0,1.363,1.342
2018-02-28 15:00:00,2.462,13.7,2,28,3,59,15,1.0,0.0,1.054,1.212
2018-02-28 16:00:00,1.285,11.4,2,28,3,59,16,1.0,0.0,0.776,0.776
2018-02-28 17:00:00,0.782,9.2,2,28,3,59,17,1.0,0.0,0.749,0.68
2018-02-28 18:00:00,0.592,7.6,2,28,3,59,18,1.0,0.0,0.592,0.6419999999999999
2018-02-28 19:00:00,0.456,5.9,2,28,3,59,19,1.0,0.0,0.54,0.579
2018-02-28 20:00:00,0.744,4.199999999999999,2,28,3,59,20,1.0,0.0,1.533,1.65
2018-02-28 21:00:00,0.597,3.0999999999999996,2,28,3,59,21,1.0,0.0,0.99,1.134
2018-02-28 22:00:00,0.647,3.0999999999999996,2,28,3,59,22,1.0,0.0,0.8,1.009
2018-02-28 23:00:00,0.6950000000000001,3.0999999999999996,2,28,3,59,23,1.0,0.0,0.5840000000000001,0.841
2018-03-01 00:00:00,0.972,3.6999999999999993,3,1,4,60,0,1.0,0.0,1.11,0.694
2018-03-01 01:00:00,1.261,3.6999999999999993,3,1,4,60,1,1.0,0.0,1.809,1.386
2018-03-01 02:00:00,1.73,4.199999999999999,3,1,4,60,2,1.0,0.0,7.085,2.137
2018-03-01 03:00:00,2.018,4.199999999999999,3,1,4,60,3,1.0,0.0,6.906,2.98
2018-03-01 04:00:00,2.276,5.300000000000001,3,1,4,60,4,1.0,0.0,3.148,3.635
2018-03-01 05:00:00,5.004,5.9,3,1,4,60,5,1.0,0.0,6.019,6.776
2018-03-01 06:00:00,4.732,5.300000000000001,3,1,4,60,6,1.0,0.0,5.787,6.744
2018-03-01 07:00:00,4.558,5.300000000000001,3,1,4,60,7,1.0,0.0,5.73,6.569
2018-03-01 08:00:00,4.555,5.9,3,1,4,60,8,1.0,0.0,5.855,6.534
2018-03-01 09:00:00,4.564,5.9,3,1,4,60,9,1.0,0.0,6.018,6.678
2018-03-01 10:00:00,4.873,6.4,3,1,4,60,10,1.0,0.0,6.1850000000000005,6.946
2018-03-01 11:00:00,4.498,7.6,3,1,4,60,11,1.0,0.0,4.604,5.939
2018-03-01 12:00:00,4.411,7.6,3,1,4,60,12,1.0,0.0,3.48,5.027
2018-03-01 13:00:00,4.011,7.6,3,1,4,60,13,1.0,0.0,2.577,4.04
2018-03-01 14:00:00,3.625,6.4,3,1,4,60,14,1.0,0.0,2.002,2.981
2018-03-01 15:00:00,3.534,7.0,3,1,4,60,15,1.0,0.0,2.093,2.462
2018-03-01 16:00:00,2.733,5.9,3,1,4,60,16,1.0,0.0,1.423,1.285
2018-03-01 17:00:00,2.271,4.800000000000001,3,1,4,60,17,1.0,0.0,1.045,0.782
2018-03-01 18:00:00,2.015,4.800000000000001,3,1,4,60,18,1.0,0.0,1.0470000000000002,0.592
2018-03-01 19:00:00,1.862,4.199999999999999,3,1,4,60,19,1.0,0.0,1.271,0.456
2018-03-01 20:00:00,0.618,4.199999999999999,3,1,4,60,20,1.0,0.0,0.517,0.744
2018-03-01 21:00:00,0.736,2.5999999999999996,3,1,4,60,21,1.0,0.0,0.863,0.597
2018-03-01 22:00:00,1.071,3.0999999999999996,3,1,4,60,22,1.0,0.0,1.697,0.647
2018-03-01 23:00:00,1.489,2.5999999999999996,3,1,4,60,23,1.0,0.0,2.336,0.6950000000000001
2018-03-02 00:00:00,1.604,2.5999999999999996,3,2,5,61,0,0.0,1.0,2.71,1.833
2018-03-02 01:00:00,1.896,3.0999999999999996,3,2,5,61,1,0.0,1.0,2.948,2.283
2018-03-02 02:00:00,2.1870000000000003,4.199999999999999,3,2,5,61,2,0.0,1.0,3.295,2.881
2018-03-02 03:00:00,2.59,5.300000000000001,3,2,5,61,3,0.0,1.0,3.645,3.584
2018-03-02 04:00:00,2.877,5.300000000000001,3,2,5,61,4,0.0,1.0,3.919,4.252000000000001
2018-03-02 05:00:00,5.541,4.800000000000001,3,2,5,61,5,0.0,1.0,6.932,7.641
2018-03-02 06:00:00,5.17,5.9,3,2,5,61,6,0.0,1.0,6.709,7.482
2018-03-02 07:00:00,5.024,7.6,3,2,5,61,7,0.0,1.0,6.662,7.329000000000001
2018-03-02 08:00:00,5.103,8.1,3,2,5,61,8,0.0,1.0,6.8,7.395
2018-03-02 09:00:00,5.2509999999999994,8.7,3,2,5,61,9,0.0,1.0,7.035,7.643
2018-03-02 10:00:00,5.734,8.7,3,2,5,61,10,0.0,1.0,7.052,7.83
2018-03-02 11:00:00,5.0200000000000005,8.7,3,2,5,61,11,0.0,1.0,5.366,5.736000000000001
2018-03-02 12:00:00,4.581,8.7,3,2,5,61,12,0.0,1.0,4.104,4.056
2018-03-02 13:00:00,3.556,9.8,3,2,5,61,13,0.0,1.0,3.026,2.5869999999999997
2018-03-02 14:00:00,2.448,9.8,3,2,5,61,14,0.0,1.0,2.106,1.417
2018-03-02 15:00:00,2.092,9.2,3,2,5,61,15,0.0,1.0,1.888,1.18
2018-03-02 16:00:00,1.484,8.7,3,2,5,61,16,0.0,1.0,0.925,0.964
2018-03-02 17:00:00,1.4289999999999998,9.2,3,2,5,61,17,0.0,1.0,0.68,0.864
2018-03-02 18:00:00,1.46,8.1,3,2,5,61,18,0.0,1.0,0.6669999999999999,0.8049999999999999
2018-03-02 19:00:00,1.652,5.9,3,2,5,61,19,0.0,1.0,0.568,0.676
2018-03-02 20:00:00,0.743,4.800000000000001,3,2,5,61,20,0.0,1.0,1.1869999999999998,1.22
2018-03-02 21:00:00,0.83,3.6999999999999993,3,2,5,61,21,0.0,1.0,0.98,0.773
2018-03-02 22:00:00,1.127,5.9,3,2,5,61,22,0.0,1.0,0.855,0.552
2018-03-02 23:00:00,1.769,6.4,3,2,5,61,23,0.0,1.0,1.048,0.928
2018-03-03 00:00:00,2.272,5.9,3,3,6,62,0,0.0,1.0,1.833,1.604
2018-03-03 01:00:00,2.721,6.4,3,3,6,62,1,0.0,1.0,2.283,1.896
2018-03-03 02:00:00,3.097,8.1,3,3,6,62,2,0.0,1.0,2.881,2.1870000000000003
2018-03-03 03:00:00,3.325,7.6,3,3,6,62,3,0.0,1.0,3.584,2.59
2018-03-03 04:00:00,3.599,8.7,3,3,6,62,4,0.0,1.0,4.252000000000001,2.877
2018-03-03 05:00:00,6.46,9.8,3,3,6,62,5,0.0,1.0,7.641,5.541
2018-03-03 06:00:00,6.132,9.2,3,3,6,62,6,0.0,1.0,7.482,5.17
2018-03-03 07:00:00,6.018,9.2,3,3,6,62,7,0.0,1.0,7.329000000000001,5.024
2018-03-03 08:00:00,6.037,9.2,3,3,6,62,8,0.0,1.0,7.395,5.103
2018-03-03 09:00:00,6.2379999999999995,10.3,3,3,6,62,9,0.0,1.0,7.643,5.2509999999999994
2018-03-03 10:00:00,6.395,10.3,3,3,6,62,10,0.0,1.0,7.83,5.734
2018-03-03 11:00:00,5.02,10.3,3,3,6,62,11,0.0,1.0,5.736000000000001,5.0200000000000005
2018-03-03 12:00:00,3.718,10.9,3,3,6,62,12,0.0,1.0,4.056,4.581
2018-03-03 13:00:00,2.638,11.4,3,3,6,62,13,0.0,1.0,2.5869999999999997,3.556
2018-03-03 14:00:00,1.96,12.0,3,3,6,62,14,0.0,1.0,1.417,2.448
2018-03-03 15:00:00,1.948,12.0,3,3,6,62,15,0.0,1.0,1.18,2.092
2018-03-03 16:00:00,1.452,10.9,3,3,6,62,16,0.0,1.0,0.964,1.484
2018-03-03 17:00:00,1.462,8.7,3,3,6,62,17,0.0,1.0,0.864,1.4289999999999998
2018-03-03 18:00:00,1.373,6.4,3,3,6,62,18,0.0,1.0,0.8049999999999999,1.46
2018-03-03 19:00:00,1.266,5.9,3,3,6,62,19,0.0,1.0,0.676,1.652
2018-03-03 20:00:00,0.67,5.300000000000001,3,3,6,62,20,0.0,1.0,1.22,0.743
2018-03-03 21:00:00,0.687,4.800000000000001,3,3,6,62,21,0.0,1.0,0.773,0.83
2018-03-03 22:00:00,1.287,8.1,3,3,6,62,22,0.0,1.0,0.552,1.127
2018-03-03 23:00:00,1.819,7.0,3,3,6,62,23,0.0,1.0,0.928,1.769
2018-03-04 00:00:00,2.42,7.0,3,4,0,63,0,1.0,0.0,1.513,0.972
2018-03-04 01:00:00,2.994,6.4,3,4,0,63,1,1.0,0.0,1.894,1.261
2018-03-04 02:00:00,3.661,7.6,3,4,0,63,2,1.0,0.0,2.341,1.73
2018-03-04 03:00:00,4.212,8.7,3,4,0,63,3,1.0,0.0,2.74,2.018
2018-03-04 04:00:00,4.58,9.2,3,4,0,63,4,1.0,0.0,3.164,2.276
2018-03-04 05:00:00,7.691,9.8,3,4,0,63,5,1.0,0.0,6.166,5.004
2018-03-04 06:00:00,7.295,10.3,3,4,0,63,6,1.0,0.0,5.93,4.732
2018-03-04 07:00:00,7.109999999999999,10.9,3,4,0,63,7,1.0,0.0,5.973,4.558
2018-03-04 08:00:00,7.198,12.6,3,4,0,63,8,1.0,0.0,6.263,4.555
2018-03-04 09:00:00,7.242,12.6,3,4,0,63,9,1.0,0.0,6.529,4.564
2018-03-04 10:00:00,7.109999999999999,13.7,3,4,0,63,10,1.0,0.0,6.721,4.873
2018-03-04 11:00:00,5.084,13.1,3,4,0,63,11,1.0,0.0,3.992,4.498
2018-03-04 12:00:00,3.419,13.1,3,4,0,63,12,1.0,0.0,2.3209999999999997,4.411
2018-03-04 13:00:00,1.93,13.1,3,4,0,63,13,1.0,0.0,1.449,4.011
2018-03-04 14:00:00,1.067,13.7,3,4,0,63,14,1.0,0.0,1.064,3.625
2018-03-04 15:00:00,1.027,13.7,3,4,0,63,15,1.0,0.0,1.19,3.534
2018-03-04 16:00:00,0.78,11.4,3,4,0,63,16,1.0,0.0,0.973,2.733
2018-03-04 17:00:00,0.713,8.7,3,4,0,63,17,1.0,0.0,1.014,2.271
2018-03-04 18:00:00,0.622,7.0,3,4,0,63,18,1.0,0.0,1.761,2.015
2018-03-04 19:00:00,0.537,5.9,3,4,0,63,19,1.0,0.0,5.5569999999999995,1.862
2018-03-04 20:00:00,1.614,4.800000000000001,3,4,0,63,20,1.0,0.0,2.951,0.618
2018-03-04 21:00:00,1.055,4.199999999999999,3,4,0,63,21,1.0,0.0,1.164,0.736
2018-03-04 22:00:00,0.853,3.6999999999999993,3,4,0,63,22,1.0,0.0,0.789,1.071
2018-03-04 23:00:00,0.598,4.199999999999999,3,4,0,63,23,1.0,0.0,0.758,1.489
2018-03-05 00:00:00,0.902,4.199999999999999,3,5,1,64,0,1.0,0.0,1.628,2.42
2018-03-05 01:00:00,1.479,4.800000000000001,3,5,1,64,1,1.0,0.0,6.934,2.994
2018-03-05 02:00:00,1.998,5.9,3,5,1,64,2,1.0,0.0,4.314,3.661
2018-03-05 03:00:00,2.611,6.4,3,5,1,64,3,1.0,0.0,2.308,4.212
2018-03-05 04:00:00,3.286,7.6,3,5,1,64,4,1.0,0.0,3.0309999999999997,4.58
2018-03-05 05:00:00,6.516,7.6,3,5,1,64,5,1.0,0.0,6.129,7.691
